source,review,label
Gojek,buset gw nungguin pesenan gacoan gw dari jam 1049 sampe jam 1 belum ke anter perkara belum ada driver gk ada mau yg anter padahal dari tempat tinggal gw sama lokasi cuman 8 menitan cok itupun disuruh nunggu 28 menit busett dah,0
Gojek,sangat membantu semoga makin baik lagi untuk gocar tolong dicarikan driver yg dekat kl jauh suka lama nunggu dan kad ang drivernya minta di cancel,1
Gojek,drivernya lebih banyak yang ramah dan baik hati cuma sebagian kecil aja yang ngeselin bravo gojek,1
Gojek,tolong bilangin ke driver mu itu kalau nyetir sepeda itu yang cepet dong padahal jalannya sepi masih aja dilambatin nyetirnya cokk anj bangkrut aja luhh punya nya makarim bedes,1
Gojek,drivernya malas hujan dikit aja ga ada yg terima padahal banyak yg standby pada nongkrong gitu drivernya banyak nuntut hasil,1
Gojek,aplikasi boncos tarif minimum sudah menyentuh 10200 untuk layanan gocar kau kira apaan mobil pribadi kau hargai segitu jek mafia bgt kau aplikasi laknat,1
Gojek,setiap saya pesan setelah driver datang pasti saya tawarkan di luar aplikasi offline dan saya yg cancel kebanyakan driver setuju perusahaan ini sudah terlalu serakah dan tidak ada empatinya dgn mitra,1
Maxim,baik sih cm apapun rutenya harusnya legowo berjuang jgn ngedumel dulu jln sempitlah bnyak kelok lah padahal kami siap byr lebih untuk itudan jalan sering dilalui car online,1
Gojek,download nya lama sekalidiskon cuma awal pakaitapi enak gojek nya selalu dpet yang ramah dan baik 9510 ini aplikasi,1
Maxim,sangat membantu di saat butuh bepergian terimah kasih maxime semoga tambah sukses terimah kasih pak supir bikenya juga,1
Gojek,booking kembali cara hapusnya gimana sering kepencet krn memang cepat bgt dapetnya klo ga sadar pesen berulang trus,1
Gojek,minimal kalo buat iklan tombol skip iklan pas selesai ga di kecilin gue jg pengguna gojek dari lama tp pas tau kyk gitu malahan males pake gojek mnding apk sebelah ono,1
Gojek,susah banget nyangkut ke gocar nyasuka pada ga responsma suka dpt yg jarak nya jauh dr tmpt sekarangtolong perbaiki lg min,1
Gojek,apk nya bagus mungkin yang harus di perbaiki hanya sikap sebagian driver yang kadang buat customer gedek sebelah nya ok sih,1
Gojek,drivernya songong udah nunggu setengah jam pas mau dket lokasi penjemputan malah di batalkan lagi buru malah di batalin terus kalau ga niat jadi driver gausah deh,1
Gojek,bikin crash aplikasi ke yang lain jdi susah multitasking gojek driver jadi kerestart kalau buka gojek customer,0
Maxim,masa penumpang di turunin tengah jalan malam tujuan masih jauhh 0312 no pol motornya b 5583 tca,0
Maxim,untuk di bandara ada tambahan biaya admin parkir yg kalau ditotal jadi lebih mahal dari gocar grabcar,1
Gojek,aplikasi nya bagus sangat membantu untuk perjalanan saran agar ditambahkan opsi untuk tampilan peta jenis satelit terimakasih,1
Gojek,ada orang tak dikenal berbicara sangat tidak sopan dan melecehkan saya melalui chat di aplikasi gojek what the hell,0
Maxim,drivernya pada kaga jelas dan lelet juga masa gua udah sesusai titik di bilang nggak sesuai padahal udah berdiri di titik gua,0
Gojek,tolong dong drivernya jangan so masa saya tiap mesan pas hujan gaada yg mau ambil jdi bingung saya klo lg urgent pas hujan gaada yg mau ambil pdhl biar ada ojol gni bisa mempermudahkan ternyata nggak kecewa,1
Gojek,lebih di seleksi lagi drivernya yang bisa mikir punya attitude sopan santun kasi pinalty yang batalin sepihak tanpa ada konfirmasi,1
Maxim,untuk sekarang bagi aman dan cepat dapat driver harga masih paling murah dan tentu jadi pilihan cuma satu untuk tetap memperhatikan drivernya dan sering dengar cerita driver dapat ulasan negatif padahal sudah pelayanannya sudah sesuai,1
Gojek,saya sangat suka pakai aplikasi gojek tiap hari saya pakai goride untuk berangkat sekolah tapi banyakin vouchernya dong kadang saya sebagai pelajar yang tiap hari menggunakan gojek sangat menguras uang kalau tidak ada voucher murah terimakasih,1
Maxim,keren sih cuma sayang drivernya kurang banyak disaat yang lain kyak gojk dan grb ga mau nerima ini mau nerima pokoknya recommend lah,1
Gojek,kita tau semua itu gak ada yang sempurna sedikit pengalaman yang agak mengganggu hati salah satu oknum ojek yang mungkin harus nya nggak terjadi lagi bohong perihal tarif kalo offline lebih mahal ongkos nya mas ojek said,1
Gojek,aplikasinya bagus tapi ada driver berkata tidak sopan dia bilang bungol seperti kata dari kalimantan sepertinya,1
Maxim,nyari alamat susah titik suka mleset susah dapet driver giliran dapet chat susah tlfn susah fhoto di chat ga ada di marahin driver katanya akunnya ga di kasih nama mana saya tau kapok pesen maxim driver uring uringan katanya argo ga seberapa,0
Gojek,tolong lah kalo ujan itu lebih cepat dicari drivernya ini malah ujan malah makin gamau drivernya,1
Maxim,sering di jauhkan dari lokasi tujuan dan di caci maki oleh drivermembawa motor dengan ugalan dan di turunkan padasaat di jalan,1
Gojek,alhamdulillah selalu membantu saat membutuhkan transportasi kapan saja di perlukan semakin banyak inovasi untuk kenyamanan penumpang nya sangat membantu,1
Gojek,dah capek pakai gojek ga komitmen di cancel ga bisa malah nunggu lamaa juga ujungnya selalu susah driverteralhir pakai app gojek,1
Maxim,driver nya ramah baik saya pelanggan yang punya trauma jatuh dan drivernya mau nurutin untuk pelan pelan saja driver sangat terpercaya terima kasih pak driver sehat sehat terus ya pak,1
Gojek,sebel bgt dapet drivernya jauh mulu padahal deket rumah juga banyak driver saya mau bawa orangtua ke rs aja nunggunya sampe 1 jam kalau urgent bgt amit2 bisa lewat tolong dong gojek yg bener kalau cariin driver menyusahkan orang,1
Gojek,gocar drivernya pada jual mahal pada sombong saya sudah 4x di cancel kalau gamau nyopir jangan daftar jadi driver gocar,0
Gojek,gojek punya menu gocar hemat tapi kenyataannya jarang bahkan gak pernah bisa digunakan karena nanti akan dirancel berulang kali oleh driver mending tidak usah dimasukkan ke option agar tidak membuang waktu pelanggan,0
Gojek,semuanya juga bagus aman cepet ngambil drivernya apk juga ringan untuk hp harganya juga murahh apalagi sayaa anak sekolah pertahanin yawh,1
Gojek,driver comfort banyak berlagu merasa dibutuhkan mkn lbh baik competitor gocar kayaknya yg sering saya alami nunggu lama tiba dibatalin ada yg alasa lagi ngopi hari ini sdh dikasi tau saya dilobi dia mutar2 di tempat saya trs chat minta dibatalin kan membagongkan,0
Gojek,gojek sangat mempermudah dalam hal transportasi dan juga yg lain sering pakai transaksi apapun di gojek dari mulai bayar tagihan transportasi dan pembayaran lainnya mudah dan cepat,1
Maxim,oknum driver diberi pengertian sebagai penyedia jasa utamakan kenyamanan pelanggan misalkan membawa kendaraan tidak ugal ugalan ramah jika kondisi mental tidak baik2 saja lebih baik istirahat saingan jasa transportasi lain banyak,1
Maxim,driver mobil nya udh kyk angkot nyalip langsung motong jalan orang di didik lagi tuh driver nya skill angkot jangan di bawa di online nge bahayakan orang aja,1
Maxim,alhamdulilah pak supir terbaik kmren tas dan hp saya ketinggalan di mobil di balikin lagi sama pak supir nyaterimakasih pak supir terpercaya jujur dan adil,1
Gojek,kenapa driver tuh sekarang emosian terus minta tip juga padahal tanpa minta bakal gue kasih tapi kalo minta kek ga iklas aja saya mana tau bayarnya murah goceng doang ngomel nya ke costumer hadehhh mls pake gojek,1
Gojek,sering dikasih gojek yang jauh banget dari tempat penjemputan padahal yang dekat rumah banyak driver gojek,1
Gojek,bayar mahal tapi banyak driver bilang nerima cuma 5 rb pesen goride driver depan mata banyak yang online dapatnya jauh jauh terus gojek gojek makin tidak fungsional,0
Maxim,sebagai saran untuk kedepannya lebih baik dan terbaik lagipihak maxim memberikan training atau edukasi aplikasi buat driver krn di area daerah makassar driver sebagian belum memahami tentang platform fee dan parking fee,1
Gojek,ga ada voucher lagi harga naik lagi mohon diturunkan spt minggu kemarin jadi saya bisa pake lagi jasa gojek,1
Gojek,kecewa sama driver gocar karna sering cancel pelanggan disabilitas kemarin cancel 5 kali perbaiki layanan dulu,0
Gojek,makin nggak jelas semua dari pengembangan aplikasi sama drivernya terlalu lama nunggu malah menjauh malahan ini banyak driver minta di cancel,1
Maxim,maxim terbaik pokok nya yang jelekin maxim biasa orang nya orang pelit aku senang pakai maxim nggak nungguin driver nya lama cepet banget,1
Gojek,aplikasi aneh tiba tiba muncul tagihan ongkos tolparkir dari tahun sebelum2nya padahal selama ini dipake juga aman aja karena memang udah dibayar ga jelas stop pakai gojek dan uninstall adl jawaban terbaik,0
Gojek,selalu dapat driver yang posisinya jauh padahal didekat rumah banyak driver parah sudah tidak seperti dulu mending pindah ke apk lain aja,1
Gojek,driver comfort lagunya sengaa gak mau diambil lucu bgt driver ojol tuh kalo ga mau ambil bilang biar dicancel wahai para driver dongoo biar org ga nunggu,1
Gojek,tolong usahakan setiap driver telah menyiapkan uang kembalian karena tidak semua penumpang membawa uang pas setiap memesan selalu tidak ada driver yg punya kembalian,1
Gojek,saya di ban dari gojek karena cancel oke aku salah apa gk bisa balik lagi padahlkan aku udh pakek ktp mana bisa buat akun baru lagi klau gk bisa ywd pilihanku sisah 1 berarti grab,0
Maxim,pertama kali pakai dan itu mudah tapi setelah saya sampai di tujuan dan ingin memberikan bintang 5 sayang malah eror karena jaringankoneksi internet terputus saat perjalanan walaupun sudah di nyalakan kembali koneksi internet saya tetap saja tidak berfungsi saya harap kesalahan ini ada solusinya terimakasih,1
Gojek,gojek gak guna masa mau login gagal terus terlalu banyak mencoba malah disuruh nunggu 1 jam pula dasar aplikasi gak guna,1
Maxim,baru tau sy klo maxim semurah ini klo sy mau pake maxim trus trimakasih untuk driver nya abang nya baik bgtnganter ke tempat tujuan dgn selamat,1
Gojek,aplikasi gx bermanfaat drivernya cuma mau ambil bayaran gede buat apa ada promo kalo drivernya aja ngebatali jemputan terus,1
Gojek,gojek sekarang mtrnya kadang ga sesuai dengan yg dia pake dan yg dia daftar di aplikasi l kadang ada mtr yg maaf kurang layak buat dipake tapi tetap dipake buat narik bukannya saat pendaftaran ada minimal tahun kendaraan ya,0
Gojek,sangat sulit mencari driver saat jam 5 pagi jadinya telat mau sekolah dan sekali nya dapat driver pasti dikasih nya driver yang posisi nya jauh banget dari kita mohon kepada pihak gojek untuk memperbaiki ini karna ini sangat menggangu aktivitas sehari makasih,1
Maxim,pengemudi joe rumtily dengan motorcycle warna merah tua nopol de6151na selamat menikmati perjalanan anda rating 495,1
Maxim,maxim tlong kalau mapnya ga bs akurat minimal edukasi drivernya liat catatan dari customer nya gara2 map brmsalah saya hmpir kelahi sama drivernya krn nyalahin saya kasi titik tujuan yg salah pdahal saya sudah ksi catatan tp ga dibaca,0
Gojek,gila ya gojek ini hujan2gak ada yang nyantol sama sekali kalau dibatalin uang makin naik mana blm termasuk parkir pula gk ngotak sama sekali,1
Maxim,perbaiki drivermu masak banyaknya driver terdeteksi satu pun tidak ada yang mau ambil padahal sudah di up 10000,1
Gojek,tidak dapat gojek susah area surabaya utara aplikasi sampah nunggu 1jam gak dapat2 limit di blokir aplikasi sampah,0
Gojek,yang bener lah bikin repot doangjaringan full terusan bilang jaringan hilang dh gtu lola lagi makin kesini makin gaje aja gojek,0
Gojek,kecewa banget sumpah gak mau lagi pakek nih apk nunggu driver nya lama padahal udah pake prioritas masih aja nunggu lama,1
Maxim,tolong di perbaiki tarifargo nya agar adil buat driver dan juga customer dan juga perbaiki sistem maps nya agar mudah di pahami,1
Gojek,kok gw pas daftar ga bisa ya padahal no nya udah bisa nama udah bisa email nya juga baru tapi kok tetep ga bisa mohon bantuannya pihak gojek,0
Gojek,it terlalu sering gonta ganti cara pemakaian jd eror terua driver telpon bebrunyi tp gk bs diangkat gk muncul di hp,0
Gojek,makin kesini makin buruk kualitas pelayan tidak sebanding dengan harga yang di bayar dan lebih parahnya driver ternyata yang di terima jauh bedanya dengan yang di bayar,1
Maxim,maxim sukabumi banyak yang nawar dari harga yang ditentukan mohon diadakan penilaian untuk driver lebih rinci agar tidak ada oknum seperti itu lagi,1
Gojek,parahpesen goride skrg mahal jrk ke rmh cm 4 km 18 rbu biasany 10 rbuskrg g ada lg voucher utk pnumpang voucher hny brlaku bgi yg memiliki kartu kredit sgla bank,0
Maxim,tolong dong perbaiki sistem mapsnya kalau posisi driver masih jauh jangan di bilang 2 menit akan tiba nyatanya nunggu sampe 10 menit lamanya,0
Gojek,diupdate makin lemot blok driver ujan ujan mapsnya nyeleneh diatur sudah betul diaplikasi cacat ongkir mahal app cacat terakhir pakai remove,1
Maxim,sorry to say saya berdebat dengan pengendara karna ga punya attitude dengan cara membohongi pelanggan saya sering kasih uang lebih tanpa di minta pembayaran di aplikasi dengan yang di katakan pengemudi jauh berbeda,1
Gojek,sekarang gojek susah respon selalu keluar mulu semenjak diupdate versi baru males jadinya udah saya uninstall,0
Gojek,pesan gocar tidak ada yg mau jemput karna argonya kecil pesan motor tidak mau jemput karna jalurnya macet pusing saya padahal gojek termasuk mahal dari yg lain pakai ini pas promo saja,1
Maxim,aplikasi ini sangat baiktapi yang bikin jelek itu drive yang cara bicaranya tidak sopan dan tidak pantas untuk di dengaringin rasanya berhenti gunakan apalikasi initapi tidak semua driver yang gituini untuk beberapa driver saja,1
Maxim,maps kurang akurat byk driver pake fake lokasi driver jauh maaf ya akhirnya saya kembali ke ojol sebelah,0
Gojek,kenapa driver sama customer gps nya ga sama kapan sih sinkron nya tuh gps,1
Maxim,saran aja buat hrd driver maximtolong sebelum ngerekrut orangitu kepribadian sama ahklak pelamar di tes jugarata driver maxim pada nyolot dan ga beretikakayak preman semua,1
Maxim,bapaknya ramah kaliii terimakasih ya pa karna bapa tepat waktu jadi saya di terima kerja makasih ya pak lancar terus rezekinya sehat ya pak,1
Maxim,mantab pengemudi prancis limbong dengan honda mobilio warna hitam nopol bp1536dh selamat menikmati perjalanan anda rating 485,1
Gojek,berhenti lah mengkotakkotakan driver karena driver juga bagian dari rakyat indonesia hentikan semua program yang jelas merugikan mitra anda sebelum pemerintah turun tangan memaksa kalian gojek dahulu lebih memanusiakan mitra di bandingkan gojek sekarang,1
Gojek,layanan go investasi tidak bisa di akses padahal sudah di upgrade grde makin gak jelas gojek nya bukan lagi sebagai problem solver sekarang tapi menjadi problem maker,1
Gojek,saya kecewa dengan aplikasi gojek setiap saya pesan gocar kenapa posisi driver gocar nya terlalu jauh tolong dong di pebaruhin aplikasi nya,1
Gojek,buruk sekali sekarang driver gocar yahbanyak alasan buat cancel penumpang dikala hujan semua nunggu ambil pas tarif mahalburuk banget sekarang gojek,1
Gojek,yang minta cansel siapa yg kena blokir siapa oon banyak2 driver yg dekat malah d kasih yg jauh terus,1
Gojek,dapat driver sangat lama layanan cs ga guna estimasi waktu saat tidak ada driver juga tidak berubah dan tidak berguna seenggaknya baikin dulu lah sistem nya buat kenyamanan customer,1
Gojek,gojek plushny malah promonya di harga tinggi semua padahal gojek yg biasa promonya malah lebih ramah dikantong jadi ngyesel,1
Gojek,teu guna pisan stiap kali psen gojek lama nunggu udah mah harga mahal mending harga mahal cepet dpet yah ini mah harus nunggu lama smpe ksiangan,1
Gojek,adanya gojek sangat membantu kami dalam bepergiandengan menggunakan aplikasi gojek sangat memudahkan kami dalam melakukan pemesanansehingga memperlancar dan mempersingkat waktu tunggu kami,1
Gojek,aplikasi ini sangat membantu tetapi banyak kekurangan juga salah satunya keterlambatan untuk menjemput pelanggan saya tau keterlambatan tersebut karena ada kendala di perjalanan tapi kalo bisa mencari rute yang aman dan sepi dgn pengendara jadi lebih cepat untuk sampai terima kasih,1
Gojek,tiap pesan gocar selalu dicancel sama driver nya ngak cuma sekali dua kali padahal kita pakenya go car biasa bukan yang hemat mengecewakan sekali,0
Maxim,mantab coi maxim murah bet murah driver nya juga cepet nyampe nya terus sampai ke tujuan dengan cepat dan selamat mantab maxim lebih bagus dari gojek,1
Maxim,oke pengemudi abed nego banga dengan motorcycle warna merah nopol dn4712er selamat menikmati perjalanan anda rating 490,0
Maxim,enggaakkk bangettt masa katanya mencari pelaksana terdekat tapi kok nga ada udah itu di tolak semuanya lagi,0
Maxim,nggk pernah dapat driver yg dekat selalu yg jauh padahal diseputaran saya byk yg dekat driver nya,1
Gojek,good membuat semua orang menjadi dapat sampai ke tempat tujuan nya dengan selamat dan lancar tanpa kendala,1
Maxim,tolong di perbaiki lagi masalah pejemputan drivernya dapat di jauh2 sedangkan yg saya liat ada yg driver posisinya dekat dengan saya,1
Gojek,aplikasi scam beli gojek plus biar dapet promo potongan udah diperpanjang malah ga ada promo sama sekali,1
Gojek,udah sejam nunggu pas dapet driver diem lama gk chat terus cancel gitu terus udah satu jam,0
Gojek,pesen gocar sudah dapet tapi status masih mencari driver gak bisagak tau cara dibatalkan riwayat chat tiba tiba hilang terpaksa pakai goride,1
Maxim,mau di buka lama banget padahal jaringan bagus pakai wifi yang mahal dan lancar banget tapi pas buka nih aplikasi butut maxim loading muluu sampai setengah jam an lebihh,1
Gojek,baru kali pakai gojek di cancel 3x kecewa sekali mohon maaf saya pindah aplikasi lain,1
Gojek,cape bngt sama drivernya masa cuma minta masuk gang cancel semua posisinya lg buru bngt lglayanan gocar nya minus,1
Gojek,bajing terlalu lama nunggu nya gojek sialan kalau gak bisa ya minimal bisa di batalin tolol lama2 nunggu baru di bilang dk bisa dk ada driver ngapa tidak awal2,1
Maxim,kecewa berat sih percuma punya fitur ewallet klo smua drivernya di kota makssr gk ada yg make tolong fitur ewalletnya di fungsiin ya kak biar gak kalah saing sm kompetitor sblh,1
Gojek,udaah msen tinggal nunggu tapi tiba di batalin sama driver nya gara jarak jauh krna ongkos lebih murah pdhal kita juga mengerti dan faham suka melebihi ongkos nya,1
Gojek,saya tidak nyaman naik gojek skrg driver gojek skrg banyal pakai knlpot brisik ojol kok kebanyakan gaya,1
Gojek,kenapa yaaa ko sering dapet nya yg jauh jauh terus jmpt nyatolong dong kasian driver nya jmpt ny jauh,1
Gojek,banyak terbantu dalam berbagai kondisi sedikit koreksi terkadang titik tidak sesuai dengan alamat yg ada dan ada driver yg menolak mengambil hanya karena jarak ataupun kemacetan semoga bisa semakin lebih baik demi kenyamanan konsumen trimakasih,1
Gojek,hp saya menggunakan pembaca layar entah kenapa sampai sekarang belum akses untuk mengangkat menerima telepon dari driver gojek hari ini saya menyesal telah mengecewakan 2 driver motor gojek karena persoalan tersebut,1
Gojek,tolong untuk map diperbaikisering tidak sesuai dan membuat hubungan driver dengan penumpang jadi bermasalahtolong it nya kerja untuk memperbaiki masalah map kalo perlu terjun ke lapangan,1
Maxim,tolong buat sistemnya agar bisa memblokir driver agar tdk ketemu lagi dengan driver yang di rasa kurang sopan,1
Maxim,tolong driver car untuk wilayah kota kendarijangan suka naik kan hargadi aplikasi maxim tujuan ke kelurahan sebelah cuma 24 800rpsampai di tujuan jadi 27 ribukadang naik hampir 10 ribukami pengguna maxim jdi ragu menggunakan maxim car,0
Gojek,ini gojek lama bertingkah muluu mana tiap ngasih driver selalu dengan posisi yang paling jauh susah komunikasi pula dan kejadian ini berulang kali,1
Gojek,jadi takut kalo pake voucher hemat disinikalo pakenanti driver nya judesngasih rating customer nya jelekjadi susah dapet driver ga dikasih tips pasti ngomel,1
Gojek,selamat petang ijin bertanya saya gatot supriyanto untuk akun gojek saya kok belum aktif juga ya sdh 4 bulanan belum dipanggil2 kenapa ya,0
Maxim,hari ini saya memakai aplikasi maxim unt pertama kalinya alhamdulillah tdk perlu menunggu lama langsung dapat drivernya dijam sibuk meskipun aplikasi sebelah sampai bikin kesel dibatalin sopirnya ramah nyaman dan harga sangat murah dibanding yg lain terimakasih atas pelayanannya,1
Gojek,aplikasi gak jelas susah cari gocar cancel seenaknya padahal sudah nunggu lama tolong pelayanan diperbaiki g ada kompensasi lagi,1
Gojek,tolong lah untuk biaya aplkikasinya kira aja kasian driver nya terus kadang suka pada gak mau nganter kalo jarak nya jauh karena potongan aplikasinya gede padahal kan customer bayar nya sesuai,1
Gojek,dengan gojekkita bisa kemanapun dan kapanpun kita mauu apalagi dengan tarif yang hemat ayoo buruan cobain gojek guys,1
Maxim,aman nyaman dan ramah di kantong khususnya kalangan pelajar apalagi kalau drivernya ramah dan wangi itu lebih baik sukses selalu jasa maxim luar biasa,1
Maxim,pesan car pdhl pake kode voucher driver minta pembayaran normal car ongkos dekat sering minta cancel bike oke apk paling cepat penjemputan ketimbang aplikasi lain tapi bannyak driver gagap baru terus membahayakan membaca map gelagapan,0
Gojek,tolong diperbaiki maps nya rutenya muter jadi ongkos lebih mahal daripada biasanya drivernya jg lewat jalan biasa dan tidak mengikuti maps nya,0
Gojek,bintang yg berbicara dulu saya pernah tibatiba dapat voucher dari gojek senilai rp 1000000 untuk 10x perjalanan langsung masuk ke akun gojek saya,0
Gojek,tolong yach paylaternya diperbaiki saya sudah bayar itu tagihannya kenapa belum juga muncul notifikasi lunasnya error kok disaat mau limit jatuh tempo klo masih seperti ini aplikasi nya gojek saya tutup selamalamanya terimakasih,0
Gojek,kirain cuman saya ajah ternyata banyak juga yang komplain dikasih driver yang jauh pantesan ga kasian sama driver dan pelanggan sekalian kasih driver dari pulau seberang,1
Gojek,gojek parah dari jam 2 hujan sampe skr jam 6 sore dari miko mall ga ada yg maw ambil malah pada di cancel,0
Gojek,tolong untuk goride di tampilkan apa merk kendaraan nya kalian aplikasi aja mahal tapi kualitas jelek apalagi goride saya selalu dpt motor jelek ga layak jalan,1
Maxim,tolong perbaiki lokasi map nya agar lebih gampang utk driver mencari alamat dan tambahkan fitur foto di dalam obrolan agar driver tau yang mana customer nya,0
Gojek,untuk saat ini kenpa tarif goride sangat mahal tolong di murahin sdikit lah biar pengguna nya ga berpindah ke apk sebelah,1
Gojek,driver gocar terkadang susah untuk nganter konsumen dengan alasan jauh lah jemput nya sebagai nya inti nya driver tidak mau jemput tapi lucu nya saat minta pembatalan harus konsumen yang ngebatalin pada hal konsumen mau menunggu,1
Gojek,sedih akun saya di tuduh penyalahan promo promo pada akun saya hilang padahal teman saya hanya login melalui ponsel dan aplikasi gojek di hp saya memesan makan seharusnya itu tidak masalah karena saya tidak ada membuat akun lain dan hanya punya satu akun,0
Gojek,driver nya lama bangett yg harus nya anter ibu saya cuci darah jam 6 bisa sampe jam 7an,1
Maxim,nunggu penumpang lama bisa kena biaya tambahan nunggu drivernya lama ga bisa kasih jempol ke bawah atau kompensasi lain,1
Gojek,tolong bila mana ada driver cancel kami para penumpang di beri kompensasi dan sebaliknya bila penumpang yang cancel kasih kompensasi ke driver,1
Gojek,udah malas rasanya naik gojek kemarin minggu malam senin subuh ambil voucher tapi gak muncul heran gojek sekarang,0
Maxim,mudah pesan nya dan lebih murahdriver nya juga banyakselama ini belum dapat driver yang rese sih,1
Gojek,tolong evaluasi mapgps dari tadi saya dihubungkan dengan driver yang jauh melulu udah lebih dari 10 kali,0
Gojek,sekarang tarifnya mahal dulu trip yg biasanya 11rb13rb skrg jadi 20rblama2 ku log out juga nih gojek,1
Gojek,tiba2 langganan gojek plus 90 days padahal ngga pernah pakai trial atau apa mana ngga bisa direfund lagi 34rb melayang yang manfaatnya tidak saya ketahui tolong tim gojek balas respon saya saya mau refund bukan pembatalan langganan refund,0
Gojek,aplikasi sangat membantu dan mudah di gunakan dan ya aku pernah go ride cuma bayar 4k tau,1
Gojek,cepat dan mantap proses nya driver nya juga bersahabat hanya kurang promo nya aja nih dari pihak gojeg nya,1
Maxim,tolong dong diperiksa semua driver nyaaa apalagi daerah jambi kalo malam banyak yang pada upping price sampe 2 kali lipat bukan nya ga mampu tapi masa sampe segitu nya,0
Maxim,banyak penyusup hati hati banyak juga yang nipu saya udah 2 kali soal e tetep grabgojek pemenangya ada harga ada kualitas pelayanan juga,1
Gojek,drivernya sekarang belagu banget di hubungin suka ga dibales 10 menit kemudian baru dibales udh jalannya lama banget,1
Gojek,bintang 4 dulu yah kadang kalo ambil gojekgocar hemat driverrider pada ga mau pick up kalo memang tidak menguntungkan untuk para mitra ya ga usah ada gocargojek hemat bikin sebel aja,1
Gojek,sampe sekarang masih keinget pas pesen go car mo ke rumah sakit pas mo di bayar ga mau driver nya baik makasih dah membantusehat dan smoga rejeki berlimpah untuk jenengan pak sopir,0
Maxim,dtng ke sekolah memberi voucher 200rb eh pas dipake ga bisa dan cara pemakaian tidak diberi tau nipu ga si,0
Gojek,gmna ini aflikasi gojek error metode pembayar tunai tpi diaflikasi jdi non tunai satu tujuan dua kali pembayaran,0
Gojek,aplikasi payah kalau pesan gocar drivernya pada gak bergerak dari posisi awal good job maxim dan grab,0
Gojek,overall bagus kadang ada satu dua driver yang kadang nyebelin min info dong di bandara sultan mahmud badaruddin ii palembang udah ada gocar airport belum ya,1
Gojek,maaf mau nanya baru daftar gojek kok tiba tiba nama nya sama email nya bukan punya saya yah padahal nomor hp nya nomor saya yang tahu kenapa tolong bantuannya terimakasih,0
Gojek,kenapa di aplikasi chat dan juga map tidak ada update nya sama sekali merugikan pihak driver dan juga konsumen,1
Maxim,nganterin anak sekolah setelah sampe ada laporan sudah sampe sekolah bu terimakasih pak jrg ada driver seperti ini,1
Gojek,menjangkau area yg jauh dari pangkalan ojek saat urgensi kita butuh transportasi yg cepat terima kasih gojek semoga makin sukses,1
Gojek,tolong turun kan ongkos akhir akhir ini ongkos gojek samgat mahal jika sepi penumpang sekarang itu wajar karena terlalu mahal,1
Gojek,gojek makin lama makin anehh mapsnya jadi ga karuan antra driver dan pelanggan padahal saya pengguna lama tapi menurut saya makin buruk apalagi dibagian maps,1
Gojek,udh d update ngapa susah d buka si pdhl sinyal normal terus slot sama aceng meresahkan tolong hapus program nya enggak enak kalo pesen ke driver nya padahal saya bayar full ke driver nya malah goceng,0
Gojek,terimakasih grabtitik jemput jaminan 5 menit sampemengutamakan pelanggan dan terimakasih gojek berkat anda kami telat jemput nya grab terdepan,0
Gojek,saran untuk kemajuan di 2025 tambahkan fitur pilihan khusu gojek perempuan supaya kami ibu ibu kalau mau pergi boncengnya nyaman dengan sesama wanita lebih mahal yo gak papa kalau milih gojek wanita karna kami cari kenyamanan,1
Gojek,selebihnya sih udh oke tp sebelnya pas hujan mau pesen makan lagi laper nya susah bgt dpt driver pdhal hujan nya udh reda,1
Gojek,udah mahal ongkir dan jasa lama penipu ulung lagi ktanya 3 menit lagi sampe taunya driver baru mau meluncur kacau,1
Gojek,banyak driver ngeluh di bayar 5000 padahal customer bayar ongkir mahalada yaaaa aplikator setega itu sama mitra nya yg jelas membuat nama gojek dri awal ada sampai sekarang bagaimana ini presiden prabowo tolong berikan perlindungan hak hak mereka,1
Gojek,semakin lama semakin tidak memuaskan mudah error susah cari driver dan lama bangettt hrus berjam baru dibatalin oleh sitem,0
Gojek,geudd sering sering banyak voucher jgn pelit juga buat bagiin ongkir ke mitra driver kasian lohh,1
Maxim,terserah driver nya jadi miskin atau tidak makanya sekali kali jadi penumpang biar ngerasain enak tapi aplikasi ini sangat menguntungkan buat saya,1
Gojek,kalau perusahaan yang banyak menipu hasil driver dan pembayaran nya dan bayak melakukan kecurangan biaya kepada customer akhir nya buat app pun seperti di kerjakan oleh tangan haram makin hari makin tidak becus semua kerja karyawan dan teknisi perusahaan goto,1
Maxim,jadi spg maxim ngasih kode voucher pku1 mayan ya waktu di gunakan malah drivernya gak terima dih gak guna mending pindah aja deh pake aplikasi gojek aplikasi maksim penipu,1
Gojek,hai min saya mau komplen kenapa yaa sekarang gojek tuh susah bgt dpet drivernyaa ga kayak dulu langsung cepet dpet sekarang bahkan sampe 30 menitan dpet drivernyaa mohon diperbaiki untuk kendala ini terimakasih,0
Gojek,ga jelas maps nya gocarmasa mobil di suruh masuk gang kecil emangnya motor golektlng perbaiki mas nya jgn buat driver pusing otomatis customer jg lama nunggu nya,1
Maxim,banyak kendaraan roda duanya sudah tidak layak pakai kenapa harus diberikan jadi driver maxim pelayanan dan kenyamanan harus diutamakan,1
Gojek,aplikasi paling is the best aplikasi ini berguna sekali buat orang para pekerja yang pulang kerja nya malam ini bisa banget jadi transportasi online,1
